Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
William T. Riker Exchange Officer	NE	ST2E-EN04155	R	Y	4R155	Personnel	2					Klingon	[Cmd]				Human	Anthropology Leadership Navigation Officer	6	6	6	While this personnel is facing a dilemma, you may discard a card from hand to make him gain a skill from your Klingon present until the end of that mission attempt.
Aaron Conor Born Leader	NE	ST2E-EN04156	C	Y	4C156	Personnel	3					Non-Aligned			Genetically Enhanced. 		Human	Diplomacy 2 Honor Leadership	8	6	6	When you play this personnel, choose an opponent.  For each headquarters mission he or she commands, this personnel is cost -1.
Crosis Fanatical Lieutenant	NE	ST2E-EN04157	R	Y	4R157	Personnel	2					Non-Aligned	[Cmd]				Borg	Exobiology Officer Programming Security Treachery	3	6	6	For each event you command beyond the number of events an opponent of your choice commands, this personnel is attributes +1 (limit +6).
Data Loyal Brother	NE	ST2E-EN04158	R	Y	4R158	Personnel	1					Non-Aligned	[Cmd]				Android	Astrometrics Biology Engineer 2 Programming Treachery	3	9	10	At the start of each of your turns, you must discard an event from hand or stop this personnel.
Goval Follower of the One	NE	ST2E-EN04159ab	U	Y	4U159	Personnel	1					Non-Aligned	[Stf]				Borg	Archaeology Geology Science	4	5	5	While this personnel is attempting a mission, you may discard an equipment or event card from hand to make him attributes +2 until end of this mission attempt.
Hannah Bates Biosphere Expert	NE	ST2E-EN04160	C	Y	4C160	Personnel	2					Non-Aligned			Genetically Enhanced. 		Human	Engineer Physics Programming Science	4	7	5	
Lore The One	NE	ST2E-EN04161	R	Y	4R161	Personnel	6					Non-Aligned	[Cmd]				Android	Diplomacy Engineer Leadership Programming Security 2 Treachery	1	10	10	While this personnel is facing a dilemma, he cannot be stopped.
Martin Benbeck Strict Interpreter	NE	ST2E-EN04162	C	Y	4C162	Personnel	3					Non-Aligned			Genetically Enhanced. 		Human	Anthropology Honor Law Security	7	6	6	When you play this personnel, choose an opponent.  You may draw a card for each headquarters mission he or she commands.
Morik	NE	ST2E-EN04163	C	N	4C163	Personnel	2					Non-Aligned	[Stf]				Borg	Anthropology Engineer Medical Transporters	4	5	5	The cost of the event in your core that has the highest cost is added to this personnel's attributes.
Reide	NE	ST2E-EN04164	C	N	4C164	Personnel	1					Non-Aligned	[Stf][Maq]				Human	Diplomacy Exobiology Physics	4	5	6	Order - Discard two [Maq] cards from hand to place two random cards from an opponent's hand on top of his or her deck.  You may do this only once each turn.
B'Etor Romulan Conspirator	NE	ST2E-EN04165	R	Y	4R165	Personnel	2					Romulan	[Cmd]				Klingon	Diplomacy Physics Programming Science 2 Treachery	2	6	6	When this personnel is about to be stopped by a dilemma, you may unstop a stopped [Rom] personnel present.  That personnel joins this mission attempt.
Bochra Loyal Centurion	NE	ST2E-EN04166	U	Y	4U166	Personnel	2					Romulan	[Stf]				Romulan	Geology Navigation Officer	6	5	6	At the start of each of your turns, if this personnel is at an opponent's incomplete non-headquarters mission, you may spend 1 additional counter during your Play and Draw Cards segment.
Kell Romulan Accomplice	NE	ST2E-EN04167	C	Y	4C167	Personnel	2					Romulan			High Council Member. 		Klingon	Diplomacy Engineer Exobiology Programming Treachery	3	5	5	While this personnel is at a [Kli] mission, he is an Infiltrator.  While this personnel is at your [Kli] mission, you may attempt it.
Koval Chairman of the Tal Shiar	NE	ST2E-EN04168	R	Y	4R168	Personnel	3					Romulan	[Cmd]				Romulan	Biology Exobiology Intelligence Leadership Security Treachery	3	7	5	While an opponent commands more headquarters missions than you, this personnel cannot be stopped by dilemmas.
Lursa Romulan Conspirator	NE	ST2E-EN04169	R	Y	4R169	Personnel	2					Romulan	[Cmd]				Klingon	Anthropology Engineer Law 2 Treachery	2	6	7	When you other [Rom] personnel present is about to be stopped by a dilemma, this personnel may gain one of his or her skills until the end of that mission attempt.  You may do this only once each turn.
Mareth	NE	ST2E-EN04170	C	N	4C170	Personnel	2					Romulan	[Stf]				Romulan	Archaeology Engineer Programming Transporters	5	6	5	When this personnel is about to be stopped by a dilemma, you may discard an event from hand to prevent that.
Parem Special Security	NE	ST2E-EN04171	U	Y	4U171	Personnel	2					Romulan	[Stf]				Romulan	Astrometrics Physics Security Treachery	4	5	7	While this personnel is facing a dilemma, he is attributes +1 for each other dilemma he has faced this turn.
Relam	NE	ST2E-EN04172	C	N	4C172	Personnel	2					Romulan	[Cmd]				Romulan	Astrometrics Officer Science Treachery	4	6	6	When this personnel is about to be stopped by a dilemma, you may discard an event from hand to prevent that.
Sela Devious Schemer	NE	ST2E-EN04173	R	Y	4R173	Personnel	3					Romulan	[Cmd]				Human/Romulan	Intelligence Leadership Officer Security 2 Treachery	2	6	5	While an opponent's Security personnel is at this mission, that opponent must discard a card from hand to use that Security.
Selok Deep Cover Operative	NE	ST2E-EN04174	C	Y	4C174	Personnel	2					Romulan	[Stf]				Romulan	Anthropology Intelligence Security Treachery	4	6	5	While this personnel is at a [Fed] mission, she is an Infiltrator.  While this personnel is at your [Fed] mission, you may attempt it.
Setek	NE	ST2E-EN04175	C	N	4C175	Personnel	2					Romulan					Romulan	Anthropology Exobiology Medical Physics	5	5	6	When this personnel is about to be stopped by a dilemma, you may discard an event from hand to prevent that.
Tamarith Reformist	NE	ST2E-EN04176	U	Y	4U176	Personnel	2					Romulan			Dissident. 		Romulan	Anthropology Biology Honor Medical	6	5	4	When you complete a [Fed] mission, if this personnel used any of her skills, score 5 points.
Taul	NE	ST2E-EN04177	C	N	4C177	Personnel	2					Romulan	[Stf]				Romulan	Biology Geology Navigation Security	5	5	6	When this personnel is about to be stopped by a dilemma, you may discard an event from hand to prevent that.
Jorem	CA	ST2E-EN03111	C	N	3C111	Personnel	2					Bajoran	[DS9]				Bajoran	Exobiology Geology Honor Security	6	5	6	When you play this personnel, for each Assault event you command, he is cost -1.
Kira Nerys Reformed Collaborator	CA	ST2E-EN03112	R	Y	3R112	Personnel	1					Bajoran	[Cmd][TN]		Dissident. 		Bajoran	Officer Security Treachery	4	6	6	When you play this personnel, discard a card from hand.  While a Cardassian or Vedek is in your discard pile, this personnel is attributes +1, loses Treachery, and gains Honor and Physics.
Odo Wayward Link	CA	ST2E-EN03113	R	Y	3R113	Personnel	2					Bajoran	[Cmd][TN]		Dissident. Shape-shifter. 		Changeling	Law Leadership Programming Security	5	7	8	When you play this personnel, discard a card from hand.  When your Bajoran present is about to be killed by a dilemma, you may stop him or her and this personnel to prevent that.
Porta Advisor to the Emissary	CA	ST2E-EN03114	R	Y	3R114	Personnel	2					Bajoran			Vedek. 		Bajoran	Anthropology Archaeology Biology	4	5	4	When this personnel is facing a dilemma, he may gain a skill from an Anthropology Bajoran in your discard pile until the end of that dilemma.  You may do this only once each turn.
Tahna Los Voice of the Kohn-Ma	CA	ST2E-EN03115	U	Y	3U115	Personnel	2					Bajoran	[Stf]		Bajoran Resistance. 		Bajoran	Acquisition Astrometrics Navigation Physics Treachery	3	5	6	This personnel is Integrity -1 and Strength +1 for each non-Bajoran present (limit -3/+3).
Yassim Zealous Protester	CA	ST2E-EN03116	R	Y	3R116	Personnel	3					Bajoran			Vedek. 		Bajoran	Anthropology 2 Honor Leadership Medical	8	5	3	When your [Baj] personnel present is about to be stopped by a dilemma, you may kill this personnel to prevent that.
Yelsar	CA	ST2E-EN03117	C	N	3C117	Personnel	2					Bajoran	[Stf]				Bajoran	Acquisition Diplomacy Medical Navigation Transporters	4	5	6	You may play this personnel at Mouth of the Wormhole.
Acclimation Drone	CA	ST2E-EN03118	C	N	3C118	Personnel	2					Borg	[Stf]		Drone. 		Borg	Anthropology Engineer Exobiology Medical	5	5	5	When you play this personnel, for each personnel you command but do not own, this personnel is cost -1.
Allocation Drone	CA	ST2E-EN03119	C	N	3C119	Personnel	1					Borg	[Stf]		Drone. Interlink: Geology. 		Borg	Science	5	5	5	
Appraisal Drone	CA	ST2E-EN03120	C	N	3C120	Personnel	1					Borg	[Stf]		Drone. Interlink: Archaeology. 		Borg	Science	5	5	5	
Archival Drone	CA	ST2E-EN03121	C	N	3C121	Personnel	1					Borg	[Stf]		Drone. Interlink: Anthropology. 		Borg	Science	5	5	5	
Borg Queen Bringer of Order	CA	ST2E-EN03122	S	Y	3S122	Personnel	4					Borg	[Cmd]				Borg	3 Leadership Treachery	3	8	6	Order - Discard the top card of your deck to name a skill.  Each of your Borg gains that skill.  This effect lasts until the end of this turn.  You may do this only once each turn.
Borg Queen Guardian of the Hive	CA	ST2E-EN03123	R	Y	3R123	Personnel	4					Borg	[Cmd]				Borg	3 Leadership Treachery	4	8	6	While this personnel is facing a dilemma, you may replace your Drone present with a Drone from your discard pile.  Place the Drone you replaced in his or her owner's discard pile.  You may do this only once each dilemma.
Calibration Drone	CA	ST2E-EN03124	S	N	3S124	Personnel	2					Borg	[Stf]		Drone. 		Borg	Archaeology Biology Geology	5	5	5	Order - Place this personnel in his owner's discard pile to count the number of cards in your hand, shuffle them, place them on the bottom of your deck, and draw and equal number of cards.
Cartography Drone	CA	ST2E-EN03125	C	N	3C125	Personnel	1					Borg	[Stf]		Drone. Interlink: Astrometrics. 		Borg	Engineer	5	5	5	
Computation Drone	CA	ST2E-EN03126	C	N	3C126	Personnel	2					Borg	[Stf]		Drone. 		Borg	Navigation Programming	5	6	5	Each of your other Borg present is Cunning +1.
Continuity Drone	CA	ST2E-EN03127	C	N	3C127	Personnel	1					Borg	[Stf]		Drone. Interlink: Programming. 		Borg	Science	5	5	5	
Evaluation Drone	CA	ST2E-EN03128	C	N	3C128	Personnel	1					Borg	[Stf]		Drone. Interlink: Exobiology. 		Borg	Security	5	5	5	
Guidance Drone	CA	ST2E-EN03129	C	N	3C129	Personnel	1					Borg	[Stf]		Drone. Interlink: Navigation. 		Borg	Engineer	5	5	5	
Information Drone	CA	ST2E-EN03130	C	N	3C130	Personnel	2					Borg	[Stf]		Drone. Interlink: a skill on your non-[Bor] personnel present.. 		Borg	Exobiology Science Transporters	5	5	5	
Invasive Drone	CA	ST2E-EN03131	C	N	3C131	Personnel	2					Borg	[Stf]		Drone. 		Borg	Programming Security Transporters	5	5	5	Order - Return this personnel to his owner's hand to place any number of your personnel at this mission aboard a ship at the same mission.
Locutus Voice of the Borg	CA	ST2E-EN03132ab	R	Y	3R132	Personnel	4					Borg	[Cmd]		Commander: Locutus' Borg Cube. 		Borg	2 Diplomacy 2 Leadership Officer 2 Treachery	1	6	8	While this personnel is facing a dilemma, if he uses his Diplomacy, Leadership, Officer, or Treachery to meet its requirements, score 10 points.
Negation Drone	CA	ST2E-EN03133	U	N	3U133	Personnel	2					Borg	[Stf]		Drone. 		Borg	Anthropology Security	5	5	5	Order - Kill this personnel and your other Drone present to destroy an opponent's event.
Opposition Drone	CA	ST2E-EN03134	C	N	3C134	Personnel	2					Borg	[Stf]		Drone. 		Borg	Biology Security	5	5	6	Each of your other Borg present is Strength +1.
Preservation Drone	CA	ST2E-EN03135	C	N	3C135	Personnel	1					Borg	[Stf]		Drone. Interlink: Biology. 		Borg	Medical	5	5	5	
Reclamation Drone	CA	ST2E-EN03136	U	N	3U136	Personnel	3					Borg	[Stf]		Drone. 		Borg	Engineer Medical	5	5	5	When your Borg present is about to be killed by a dilemma, you may stop your other Drone present to place that Borg on top of his or her owner's deck instead.
Research Drone	CA	ST2E-EN03137	C	N	3C137	Personnel	1					Borg	[Stf]		Drone. Interlink: Physics. 		Borg	Medical	5	5	5	
Seven of Nine Part of the Greater Whole	CA	ST2E-EN03138	R	Y	3R138	Personnel	3					Borg	[Stf]		Drone. 		Borg	Astrometrics Engineer Programming Science	5	7	6	Order - Place your Drone present on the bottom of his or her owner's deck to draw a number of cards equal to that Drone's cost.
Seven of Nine Representative of the Hive	CA	ST2E-EN03139	S	Y	3S139	Personnel	3					Borg	[Stf]		Drone. 		Borg	Engineer Exobiology Physics Programming Science	5	7	6	While this personnel is facing a dilemma, she is Strength +2 and gains Security.
Transwarp Drone	CA	ST2E-EN03140	C	N	3C140	Personnel	2					Borg	[Stf]		Drone. 		Borg	Astrometrics Navigation Physics	5	5	5	Order - If this personnel is aboard a ship, return him to his owner's hand to make that ship Range +2 until the end of this turn.
Damar Useful Adjutant	CA	ST2E-EN03141a	R	Y	3R141	Personnel	3					Cardassian	[Cmd][TN]		Glinn. 		Cardassian	Engineer Officer Physics Security Treachery	3	5	6	When an opponent is about to draw dilemmas, if this personnel is attempting a mission, you may discard a card from hand to subtract one from the number he or she can draw. You may do this only once each turn.
Davin	CA	ST2E-EN03142	C	N	3C142	Personnel	2					Cardassian	[Cmd][TN]				Cardassian	Astrometrics Law Treachery	4	6	6	When you play this personnel, discard the top card of an opponent's deck.
Dukat Liberator and Protector	CA	ST2E-EN03143	R	Y	3R143	Personnel	3					Cardassian	[Cmd][TN]		Gul. 		Cardassian	Diplomacy Leadership Officer 2 Treachery	2	6	6	When this personnel uses a skill to complete a mission, each of your opponents discards the top three cards of his or her deck.  You may do this only once each turn.
Elim Garak Plain, Simple Tailor	CA	ST2E-EN03144	U	Y	3U144	Personnel	2					Cardassian	[Stf][DS9]				Cardassian	Diplomacy Intelligence Programming Treachery	3	6	6	When this personnel is about to be killed by a dilemma, you may discard a personnel from hand to take this personnel into your hand instead.
Magren	CA	ST2E-EN03145	C	N	3C145	Personnel	1					Cardassian	[TN]				Cardassian	Biology Medical Physics	5	6	5	
Mavek Science Officer	CA	ST2E-EN03146	U	Y	3U146	Personnel	2					Cardassian	[Stf][TN]				Cardassian	Biology Geology Navigation Science	6	5	5	When you play this personnel, if your non-Cardassian is at this mission, you may download an equipment.
Nerot	CA	ST2E-EN03147	C	N	3C147	Personnel	2					Cardassian	[Stf][TN]		Glinn. 		Cardassian	Archaeology Exobiology Security Transporters	5	5	6	When you play this personnel, for each Punishment event you command, he is cost -1.
Thorel	CA	ST2E-EN03148	C	N	3C148	Personnel	1					Cardassian	[Stf][TN]				Cardassian	Archaeology Geology Science	6	5	5	
Tora Ziyal Beloved Daughter	CA	ST2E-EN03149	R	Y	3R149	Personnel	0					Cardassian	[TN]		Dissident. 		Bajoran/Cardassian	Anthropology Geology Honor	6	4	4	When you play this personnel, discard a card from hand.  When this personnel is stopped by a dilemma, you may discard a card from hand to draw a card.
Bashir Founder Nefarious Saboteur	CA	ST2E-EN03150	R	Y	3R150	Personnel	4					Dominion	[Stf]		Founder. Infiltrator. Shape-shifter. 		Changeling	Engineer Exobiology Intelligence Medical Physics 2 Treachery	1	7	6	When you play an Infiltration card, if this personnel is present with an opponent's personnel, you may draw a card.
Borath Psychological Researcher	CA	ST2E-EN03151	R	Y	3R151	Personnel	3					Dominion	[Cmd]				Vorta	Exobiology Intelligence Medical Programming Treachery	4	6	4	Order - Examine a random card from an opponent's hand.  If it is a personnel, draw a card.  You may do this only once each turn.
