Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Dar	Excelsior11	STVE-EN38037	V	N	38 V 37	Personnel	2					Non-Aligned					Hologram	Archaeology Engineer Navigation Transporters	5	5	5	While you command three [Dom] personnel, this personnel is Cunning +2, Strength +2, and becomes [Dom].
Dath	Excelsior11	STVE-EN26041	V	N	26 V 41	Personnel	2					Non-Aligned	[Stf]				Breen	Exobiology Geology Medical Security Transporters	4	5	7	To play this personnel, you must command a personnel with a cost of 4 or more.
Delvok	Excelsior11	STVE-EN17073	V	N	17 V 73	Personnel	2					Non-Aligned	[Stf][Pa]		Dissident.		Vulcan	Astrometrics Biology Honor Medical Security	6	6	6	
Doran	Excelsior11	STVE-EN21016	V	N	21 V 16	Personnel	2					Non-Aligned					Hologram	Anthropology Engineer Physics Treachery	3	5	5	While you command three [Car] personnel, this personnel is attributes +1, gains Archaeology, and becomes [Car].
Etana Jol Ktarian Operative	Excelsior11	ST2E-EN01326	U	Y	1 U 326	Personnel	3					Non-Aligned	[Cmd]				Ktarian	2 Exobiology Medical Programming Science Treachery	3	6	4	Order - If this personnel is aboard your ship, discard a personnel or ship from hand that matches her ship's affiliation to draw a card. You may do this only once each turn.
Garren	Excelsior11	STVE-EN21017	V	N	21 V 17	Personnel	2					Non-Aligned					Hologram	Astrometrics Navigation Programming Science	5	5	5	While you command three [Rom] personnel, this personnel is attributes +1, gains Engineer, and becomes [Rom].
James Moriarty Awakened Nemesis	Excelsior11	STVE-EN39014	V	Y	39 V 14	Personnel	3					Non-Aligned					Hologram	Leadership 2 Science Treachery	4	9	5	Order - This personnel gains one skill from your captive or a personnel on your Holoprogram. This effect lasts until this order is executed again.
Jo'Bril Patient Schemer	Excelsior11	ST2E-EN01331	R	Y	1 R 331	Personnel	4					Non-Aligned	[Cmd]		Assassin. Thief.		Takaran	Astrometrics Navigation Physics 2 Science 2 Treachery	2	6	6	When this personnel is about to be killed by a dilemma, place him on top of his owner's deck instead.
John Doe Emergent Herald	Excelsior11	STVE-EN26043	V	Y	26 V 43	Personnel	3					Non-Aligned					Alien	Honor Leadership Medical Navigation	8	5	5	When you gain command of this personnel, you may shuffle up to four personnel from your discard pile into their owner's deck.
Kamala The Perfect Mate	Excelsior11	ST2E-EN01332	R	Y	1 R 332	Personnel	3					Non-Aligned					Kriosian	2 Anthropology Archaeology Diplomacy Telepathy	6	6	4	Order - This personnel gains one skill from another personnel present. She keeps this skill until the start of your next turn. You may do this only once each turn.
Kieran MacDuff Executive Officer	Excelsior11	ST2E08083	R	Y	8 R 83	Personnel	3					Non-Aligned	[Cmd]		Infiltrator.		Satarran	2 Anthropology Intelligence Leadership Officer 2 Treachery	2	6	6	When an opponent's personnel at this mission is stopped by a dilemma, you may discard a card from hand to randomly select another personnel at this mission to be stopped.
Kivas Fajo Collector	Excelsior11	ST2E-EN07102	R	Y	7 R 102	Personnel	3					Non-Aligned	[Cmd]		Commander: Jovis. Thief.		Zibalian	2 Acquisition Archaeology Exobiology Science 2 Treachery	2	6	5	While this personnel is facing a dilemma, you may meet Diplomacy and Honor requirements of that dilemma using Acquisition instead.
Maques Cairn Delegate	Excelsior11	ST2E-EN02154	C	Y	2 C 154	Personnel	2					Non-Aligned					Cairn	Diplomacy Honor 2 Telepathy	8	5	4	
Marouk Sovereign of Acamar	Excelsior11	ST2E-EN01335	U	Y	1 U 335	Personnel	1					Non-Aligned					Acamarian	Diplomacy Law 2 Leadership	6	5	3	While a Gatherer is at this mission, he gains Geology and loses Thief.
Nel Apgar Temperamental Researcher	Excelsior11	ST2E-EN01338	U	Y	1 U 338	Personnel	2					Non-Aligned					Tanugan	2 Physics Science Treachery	3	7	3	When you play this personnel, you may draw three cards, then place three cards from hand on the bottom of your deck in any order.
Nimira	Excelsior11	STVE-EN34040	V	N	34 V 40	Personnel	2					Non-Aligned	[Stf]				Mari	Anthropology Exobiology Law Medical Security Telepathy	6	6	5	When you play this personnel, you may reveal an interrupt from hand. If you do not, she is stopped.
Pran Tainer Atrean Seismologist	Excelsior11	ST2E-EN01339	C	Y	1 C 339	Personnel	2					Non-Aligned					Atrean	2 Geology Physics Programming Science	5	7	3	
Roga Danar Decorated Subhadar	Excelsior11	ST2E-EN02157	R	Y	2 R 157	Personnel	4					Non-Aligned	[Cmd]		Genetically Enhanced.		Angosian	Biology Engineer Leadership Navigation Programming Security	4	8	8	When this personnel is about to be placed in a brig, place him on top of his owner's deck instead.
Ru'afo Reluctant "Partner"	Excelsior11	STVE-EN39015	V	Y	39 V 15	Personnel	1					Non-Aligned	[Cmd]		Genetically Enhanced.		Son'a	Astrometrics Biology Engineer Leadership 2 Treachery	2	6	6	To play this personnel, you must command three Treachery personnel.
Sobi Felicium Dealer	Excelsior11	ST2E-EN29048	V	Y	29 V 48	Personnel	3					Non-Aligned					Brekkian	Acquisition Engineer Medical Science	4	5	7	When you play this personnel, you may examine the top four cards of your deck. You may take one card into hand for each different Commodity in your core, then place the remaining cards on the bottom of your deck in any order.
Sumek	Excelsior11	STVE-EN21019	V	N	21 V 19	Personnel	2					Non-Aligned					Hologram	Geology Honor Medical	6	6	6	While you command three [Fed] personnel, this personnel gains Biology and Officer, and becomes [Fed].
T'Jon Felicium Addict	Excelsior11	ST2E-EN29049	V	Y	29 V 49	Personnel	2					Non-Aligned					Ornaran	While you command Felicium, this personnel is Cunning +2 and Strength +2 and gains [Cmd], Acquisition, Leadership, and Navigation. While this personnel is facing a dilemma, you may stop him to take command of a Felicium you own in an opponent's core.	4	4	4	While you command Felicium, this personnel is Cunning +2 and Strength +2 and gains [Cmd], Acquisition, Leadership, and Navigation. While this personnel is facing a dilemma, you may stop him to take command of a Felicium you own in an opponent's core.
Thadiun Okona Outrageous Rogue	Excelsior11	STVE-EN27014	V	Y	27 V 14	Personnel	3					Non-Aligned	[Cmd]		Smuggler.		Alien	Acquisition Honor Navigation	6	7	5	When this personnel is randomly selected by a dilemma, the owner of that dilemma must destroy an event in his or her core.
The Traveler Transcendent Explorer	Excelsior11	ST2E-EN05036	P	Y	5 P 36	Personnel	2					Non-Aligned	[Stf]				Alien	Anthropology Astrometrics Engineer Honor 2 Physics Science				When this personnel is stopped by a dilemma, place him on the bottom of his owner's deck.
Vash Treasure Hunter	Excelsior11	ST2E-EN01352	R	Y	1 R 352	Personnel	2					Non-Aligned			Thief.		Human	Anthropology 2 Archaeology Science Treachery	3	6	4	When you play this personnel, you may place a card from your discard pile on the bottom of your deck, then draw a card (or, if Jean-Luc Picard is at this mission, draw two cards instead).
Yranac	Excelsior11	STVE-EN26046	V	N	26 V 46	Personnel	2					Non-Aligned					Yridian	Acquisition Engineer Navigation Transporters	5	5	5	When you play this personnel, if you have not revealed your hand this turn, you may reveal your hand to draw two cards.
Zorn Prevaricating Groppler	Excelsior11	STVE-EN27016	V	Y	27 V 16	Personnel	3					Non-Aligned	[Cmd]				Bandi	Acquisition Diplomacy Exobiology Leadership Treachery	3	6	5	When you play this personnel, if any player commands a Commodity, you may play him at cost -1. While this personnel is facing a dilemma, you may stop him to take a Commodity from your discard pile into hand.
Alidar Jarok Conscientious Admiral	Excelsior11	ST2E-EN01354	U	Y	1 U 354	Personnel	2					Romulan	[Cmd]		Admiral.		Romulan	Leadership Navigation Officer Security	4	6	5	When you play this personnel, for each player who commands a [Rom] personnel, you may examine the top four cards of his or her deck. Replace them in the same order.
B'Etor Romulan Conspirator	Excelsior11	ST2E-EN04165	R	Y	4 R 165	Personnel	2					Romulan	[Cmd]				Klingon	Diplomacy Physics Programming Science 2 Treachery	2	6	6	When this personnel is about to be stopped by a dilemma, you may unstop a stopped [Rom] personnel present. That personnel joins this mission attempt.
D'Ral Mutinous Commander	Excelsior11	STVE-EN15041	V	Y	15 V 41	Personnel	2					Romulan	[Cmd]		Dissident.		Romulan	Anthropology Engineer Officer Treachery	3	6	6	When your [Rom] personnel present is randomly selected by a dilemma, you may replace that personnel with a [Rom] personnel from hand who has the same cost as that personnel. Place the personnel you replaced in his or her owner's discard pile.
Donatra Compassionate Patriot	Excelsior11	ST2E-EN01357	R	Y	1 R 357	Personnel	2					Romulan	[Cmd]		Commander: Valdore. Dissident.		Romulan	Engineer Leadership Officer Physics	4	6	5	While this personnel is facing a dilemma, she gains Honor and Security.
Galathon Steadfast Rival	Excelsior11	ST2E-EN02161	R	Y	2 R 161	Personnel	3					Romulan	[Cmd]		Commander: Trolarak.		Romulan	Archaeology Geology Law Leadership Officer	5	6	6	When you play this personnel, you make take Engage Cloak or a Pursuit card from your discard pile into hand.
Geordi La Forge Sleeper Agent	Excelsior11	STVE-EN27017	V	Y	27 V 17	Personnel	3					Romulan	[Cmd]		Assassin. Infiltrator.		Human	2 Engineer Physics Programming Treachery	3	6	5	Order - Return this personnel to his owner's hand to kill an opponent's Diplomacy personnel present.
Jera	Excelsior11	st2e-en13101	C	N	13 C 101	Personnel	1					Romulan	[AU]		You may play this personnel aboard your [Rom] ship.		Alien	Biology Medical Science Security	5	5	4	You may play this personnel aboard your [Rom] ship. When this personnel is randomly selected by a dilemma, return her to her owner's hand.
Kalenna Sentry	Excelsior11	STVE-EN18042	V	Y	18 V 42	Personnel	2					Romulan	[Stf]				Romulan	Anthropology Biology Intelligence Security	4	6	6	When this personnel begins a mission attempt, you may discard an event from hand to name up to two unique personnel. While each of those personnel is not [NA], he or she cannot be randomly selected by dilemmas. This effect lasts until the end of this mission attempt.
Karina Hindering Analyst	Excelsior11	STVE-EN22044	V	Y	22 V 44	Personnel	4					Romulan	[Cmd]				Romulan	Anthropology Intelligence Physics Science Treachery	3	6	5	When your [Rom] personnel present is about to be stopped by a dilemma, if you have more cards in hand than each opponent, discard an event from hand to prevent that.
Kassem Stern Operative	Excelsior11	ST2E-EN07112	U	Y	7 U 112	Personnel	4					Romulan	[Stf]				Romulan	Intelligence Medical Officer Treachery	4	6	5	When this personnel uses a skill to complete a non-[Rom] mission, score 5 points. You may do this only once each turn.
Koval Chairman of the Tal Shiar	Excelsior11	ST2E-EN04168	R	Y	4 R 168	Personnel	3					Romulan	[Cmd]				Romulan	Biology Exobiology Intelligence Leadership Security Treachery	3	7	5	While an opponent commands more headquarters missions than you, this personnel cannot be stopped by dilemmas.
Lovok Tal Shiar Colonel	Excelsior11	ST2E-EN01361	R	Y	1 R 361	Personnel	4					Romulan	[Cmd]		Commander: Serrola.		Romulan	Intelligence Navigation Officer Programming Science Transporters	5	6	7	When an engagement involving your [Car] ship or [Rom] ship begins at this mission, if this personnel is aboard a ship, that ship may join that engagement.
Lursa Romulan Conspirator	Excelsior11	ST2E-EN04169	R	Y	4 R 169	Personnel	2					Romulan	[Cmd]				Klingon	Anthropology Engineer Law 2 Treachery	2	6	7	When you other [Rom] personnel present is about to be stopped by a dilemma, this personnel may gain one of his or her skills until the end of that mission attempt. You may do this only once each turn.
Mareth	Excelsior11	ST2E-EN04170	C	N	4 C 170	Personnel	2					Romulan	[Stf]				Romulan	Archaeology Engineer Programming Transporters	5	6	5	When this personnel is about to be stopped by a dilemma, you may discard an event from hand to prevent that.
Mendak Duplicitous Admiral	Excelsior11	ST2E-EN06059	P	Y	6 P 59	Personnel	3					Romulan	[Cmd]		Admiral. Commander: Devoras.		Romulan	Exobiology Intelligence Leadership Officer Transporters Treachery	3	7	6	While each of your non-headquarters missions is not a [Rom] mission, you may attempt each of them using your [Rom] personnel.
Mirok Interphase Researcher	Excelsior11	ST2E-EN02162	U	Y	2 U 162	Personnel	2					Romulan	[Cmd]				Romulan	Engineer Physics Science Treachery	4	6	6	When an opponent attempts this mission with an Engineer personnel, that opponent discards a card from hand.
Mullen	Excelsior11	ST2E-EN03195	C	N	3 C 195	Personnel	2					Romulan	[Cmd]				Romulan	Archaeology Navigation Programming Security	4	5	6	When you play this personnel, for each Maneuver event you command, he is cost -1.
Navok	Excelsior11	STVE-EN35035	V	N	35 V 35	Personnel	1					Romulan	[Stf]				Romulan	Astrometrics Security	4	5	5	While this personnel is facing a dilemma, you may discard a [Rom] card from hand to have him gain a skill from your [Rom] personnel at an opponent's mission until the end of that dilemma. You may do this only once each dilemma.
Neral Seasoned Politician	Excelsior11	STVE-EN16043	V	Y	16 V 43	Personnel	3					Romulan			Praetor.		Romulan	Anthropology Archaeology Diplomacy 2 Leadership Treachery	3	6	4	While this personnel is facing a dilemma that requires Leadership or Treachery, he and each Treachery personnel present cannot be randomly selected by that dilemma.
Nevala	Excelsior11	WYLB105	C	N	14 C 105	Personnel	2					Romulan	[Stf]				Romulan	Astrometrics Navigation Officer Programming	4	6	5	While aboard a ship that has four or more staffing icons, this personnel is attributes +1.
Parem Special Security	Excelsior11	ST2E-EN04171	U	Y	4 U 171	Personnel	2					Romulan	[Stf]				Romulan	Astrometrics Physics Security Treachery	4	5	7	While this personnel is facing a dilemma, he is attributes +1 for each other dilemma he has faced this turn.
Rasul	Excelsior11	STVE-EN35036	V	N	35 V 36	Personnel	2					Romulan	[Stf]				Romulan	Anthropology Archaeology Intelligence Programming	4	6	5	While this personnel is aboard your D'deridex-class ship, it is Range +1.
Relam	Excelsior11	ST2E-EN04172	C	N	4 C 172	Personnel	2					Romulan	[Cmd]				Romulan	Astrometrics Officer Science Treachery	4	6	6	When this personnel is about to be stopped by a dilemma, you may discard an event from hand to prevent that.
Retaya Chemical Agent	Excelsior11	STVE-EN35037	V	Y	35 V 37	Personnel	3					Romulan	[Stf]		Assassin.		Flaxian	2 Biology Intelligence Science 2 Treachery	2	6	5	When your opponent is about to fail a mission attempt here, you may discard an event from hand to randomly kill a personnel involved.
Romulan Impersonator "Geordi La Forge"	Excelsior11	STVE-EN19013	V	Y	19 V 13	Personnel	3					Romulan	[Stf]		Infiltrator.		Romulan	Engineer Intelligence Programming Treachery	4	6	6	When an opponent's personnel is about to complete this mission, you may return this personnel to his owner's hand to increase each attributes requirement of that mission by 5 until the end of the turn.
Ruwon Hindering Analyst	Excelsior11	STVE-EN22045	V	Y	22 V 45	Personnel	4					Romulan	[Cmd]				Romulan	Diplomacy Intelligence Leadership Security Treachery	3	5	6	When your [Rom] personnel present is about to be killed by a dilemma, if you have more cards in hand than each opponent, discard an event from hand to prevent that.
Sela Mysterious Operative	Excelsior11	ST2E-EN01367	R	Y	1 R 367	Personnel	3					Romulan	[Cmd]				Human/Romulan	Diplomacy Intelligence Leadership Officer 2 Treachery	4	6	5	While an opponent does not have an Intelligence personnel at this mission, his or her personnel at this mission cannot use their abilities.
Selok Deep Cover Operative	Excelsior11	ST2E-EN04174	C	Y	4 C 174	Personnel	2					Romulan	[Stf]				Romulan	Anthropology Intelligence Security Treachery	4	6	5	While this personnel is at a [Fed] mission, she is an Infiltrator. While this personnel is at your [Fed] mission, you may attempt it.
Selveth Tal Shiar Pilot	Excelsior11	ST2E-EN01368	U	Y	1 U 368	Personnel	3					Romulan	[Stf]				Romulan	Astrometrics Engineer Geology Intelligence 2 Navigation Treachery	4	6	6	
Setek	Excelsior11	ST2E-EN04175	C	N	4 C 175	Personnel	2					Romulan					Romulan	Anthropology Exobiology Medical Physics	5	5	6	When this personnel is about to be stopped by a dilemma, you may discard an event from hand to prevent that.
Shinzon Capable Commander	Excelsior11	ST2E-EN01369	R	Y	1 R 369	Personnel	4					Romulan	[Cmd]		Commander: Scomitar.		Human	Biology Engineer Leadership Officer 2 Treachery	1	6	6	Order - Discard a card from hand to take a Maneuver card from your discard pile and place it on top of your deck.
Shinzon Devious Tactician	Excelsior11	STVE-EN39016	V	Y	39 V 16	Personnel	1					Romulan	[Cmd]		Commander: Scimitar. Infiltrator. Praetor.		Human	Leadership 2 Treachery	1	6	6	While this personnel is at an opponent's mission, each planet or space dilemma revealed here is cost -1.
Sirol Diplomatic Adversary	Excelsior11	ST2E-EN02165	R	Y	2 R 165	Personnel	3					Romulan	[Cmd]		Commander: Terix.		Romulan	Astrometrics Diplomacy Leadership Navigation Officer Treachery	3	6	6	While an opponent's Treachery personnel is at this mission, that opponent must discard a card from hand to use that Treachery.
Stefan DeSeve Disillusioned Expatriate *VP	Excelsior11	STVP-EN190	VP	Y	0 VP 190	Personnel	1					Romulan	[Stf][TNG]		Dissident.		Human	Anthropology Diplomacy Security	4	5	6	While this personnel is present with a Dissident or a [Fed][Cmd] personnel, he is attributes +1.
Tagus	Excelsior11	STVE-EN35039	V	N	35 V 39	Personnel	2					Romulan	[Stf]				Romulan	Biology Security Treachery	4	5	6	When your opponent's personnel at this mission is about to gain a skill as a result of paying a cost, prevent that unless he or she discards a card from hand.
Taibak Prodigious Conditioner	Excelsior11	STVE-EN17078	V	Y	17 V 78	Personnel	4					Romulan	[Cmd]				Romulan	Biology Engineer Exobiology Medical Programming 2 Science Treachery	2	3	3	When you play this personnel, if you have completed a mission requiring Exobiology or Science, he is cost -4. This personnel is Cunning +1 and Strength +1 for each different card type an opponent owns that has been removed from the game.
Tal'Aura Impatient Senator	Excelsior11	ST2E-EN01372	R	Y	1 R 372	Personnel	3					Romulan			Assassin. Dissident. Senator.		Romulan	Biology Diplomacy Geology Programming 2 Treachery	1	6	4	Order - Return this personnel to her owner's hand to kill an opponent's Leadership personnel present.
Taris Deceitful Subcommander	Excelsior11	ST2E-EN01374	U	Y	1 U 374	Personnel	2					Romulan	[Cmd]		Commander: Haakona.		Romulan	Archaeology Leadership Medical Officer Transporters	4	5	6	When you play this personnel, you may examine an opponent's hand.
Taul	Excelsior11	ST2E-EN04177	C	N	4 C 177	Personnel	2					Romulan	[Stf]				Romulan	Biology Geology Navigation Security	5	5	6	When this personnel is about to be stopped by a dilemma, you may discard an event from hand to prevent that.
Tebok Posturing Commander	Excelsior11	ST2E-EN07114	C	Y	7 C 114	Personnel	2					Romulan	[Cmd]				Romulan	Astrometrics Diplomacy Navigation Officer	4	6	7	You may play this personnel at cost +1 to reveal the top three cards of an opponent's deck and replace them in any order.
The Viceroy Shinzon's Protector	Excelsior11	ST2E-EN01376	R	Y	1 R 376	Personnel	2					Romulan	[Cmd]				Reman	Exobiology Geology Leadership Medical Telepathy Treachery	3	6	7	When you play Shinzon or another Reman at this mission, you may examine the top card of your deck, then place it on the top or bottom of your deck.
Thei Candid Analyst	Excelsior11	STVE-EN35040	V	Y	35 V 40	Personnel	2					Romulan	[Cmd]				Romulan	Officer Science Transporters	5	6	6	When your opponent is about to choose one or more personnel here for a dilemma you own, randomly select from all eligible personnel instead.
Tomalak Beguiling Adversary	Excelsior11	ST2E-EN01378	R	Y	1 R 378	Personnel	3					Romulan	[Cmd]		Commander: Deranas.		Romulan	Diplomacy Leadership Navigation Officer Treachery	4	6	7	While you have a higher score than each of your opponents, if this personnel is aboard a [Rom] ship, that ship is attributes +2.
Toraan	Excelsior11	ST2E-EN02167	C	N	2 C 167	Personnel	2					Romulan	[Stf]				Romulan	Intelligence Security Transporters	5	5	6	When you play this personnel, choose an opponent to discard a card from hand.
Toreth Cautious Commander	Excelsior11	ST2E-EN02168	R	Y	2 R 168	Personnel	2					Romulan	[Cmd]		Commander: Khazara.		Romulan	Honor Leadership Navigation Officer	5	6	5	When this personnel uses a skill to complete a mission, you may examine an opponent's hand and choose one of those cards to be discarded. You may do this only once each turn.
Vakis Misinformed Operative	Excelsior11	STVE-EN26052	V	Y	26 V 52	Personnel	2					Romulan	[Stf]				Romulan	Biology Intelligence Medical	4	7	5	When you play an Assassin, you may discard a card from hand to place that personnel on any headquarters mission or on any planet.
Velal Reluctant Aggressor	Excelsior11	ST2E-EN00014	P	Y	0 P 14	Personnel	2					Romulan	[Cmd]		Commander: Rovaran. General.		Romulan	Archaeology Leadership Officer Security	5	6	6	When the player on your right attempts this mission, if you command a Maneuver event, you may draw an extra dilemma and spend one extra in total cost on dilemmas.
Vreenak Scornful Senator	Excelsior11	STVE-EN38044	V	Y	38 V 44	Personnel	2					Romulan			Senator.		Romulan	Diplomacy Intelligence Law Security	4	6	5	When you play this personnel, the next event you play this turn is cost -2.
Aldara	Excelsior11	ST2E-EN02170	R	Y	2 R 170	Ship	6					Cardassian		[Cmd] [Stf] [Stf]		Galor Class			8	8	8	While you have a higher score than each of your opponents, each of your Cardassians aboard this ship is Cunning +1.
Ammut'alar Unexpected Threat	Excelsior11	STVE-EN24043	V	Y	24 V 43	Ship	6					Dominion		[Cmd] [Stf]		Attack Ship			7	8	7	When a card your opponent owns is about to destroy your Infiltration event, if this ship is staffed at a non-headquarters mission, you may discard an Infiltration card or an Infiltrator from hand to prevent that.
Bralek	Excelsior11	ST2E-EN01383	R	Y	1 R 383	Ship	6					Cardassian		[Cmd] [Stf] [Stf]		Galor Class			8	8	8	While an opponent's Archaeology personnel is at this mission, that opponent must discard a card from hand to use that personnel's skills.
D'deridex Advanced	Excelsior11	ST2E-EN01409	U	N	1 U 409	Ship	5					Romulan		[Cmd] [Stf] [Stf]	Cloaking Device.	D'deridex Class			8	7	7	While your [Rom] Intelligence personnel is aboard this ship, this ship is attributes +2.
Deranas	Excelsior11	ST2E-EN01410	U	Y	1 U 410	Ship	6					Romulan		[Cmd] [Stf] [Stf] [Stf]	Cloaking Device.	D'deridex Class			7	9	9	While this ship is at a Region: Neutral Zone mission, it is Weapons +2 and Shields +2.
Devoras	Excelsior11	ST2E-EN07120	R	Y	7 R 120	Ship	6					Romulan		[Cmd] [Stf] [Stf] [Stf]	Cloaking Device.	D'deridex Class			7	9	9	When an opponent's personnel is killed, if this ship is at the same mission, you may place a [Rom] personnel from hand who has the same cost aboard this ship.
Dominion Battleship	Excelsior11	ST2E-EN06060	P	N	6 P 60	Ship	7					Dominion		[Cmd] [Cmd] [Stf] [Stf] [Stf]		Battleship			9	10	10	This ship is attributes +1 for each of these species you have aboard it: Changeling, Jem'Hadar, Vorta.
Groumall Inauspicious Command	Excelsior11	STVE-EN24042	V	Y	24 V 42	Ship	5					Cardassian		[Cmd]		Military Freighter			6	5	5	While you have a ship in your discard pile, this ship is attributes +2. Order - Discard up to three cards from hand to take an equal number of [Car] ships from your discard pile into hand. You may do this only once each turn.
Jem'Hadar Warship	Excelsior11	ST2E-EN03203	C	N	3 C 203	Ship	6					Dominion	[TN]	[Cmd] [Stf] [Stf]		Warship			9	9	9	
Karemma Freighter	Excelsior11	STVE-EN25052	V	N	25 V 52	Ship	4					Dominion		[Stf] [Stf]		Vinum Class			6	4	4	This ship is attributes +1 for each of these species you have aboard it: Dosi, Ferengi, Karemma. When your Acquisition personnel aboard is about to be killed by a dilemma, you may give command of your Commodity event to an opponent and stop that personnel to prevent that.
Keldon Advanced	Excelsior11	ST2E-EN01386	U	N	1 U 386	Ship	6					Cardassian		[Cmd] [Stf] [Stf]	Cloaking Device.	Keldon Class			6	8	7	While your [Car] Intelligence personnel is aboard this ship, this ship is attributes +2.
Rovaran	Excelsior11	ST2E-EN00023	P	Y	0 P 23	Ship	6					Romulan		[Cmd] [Stf] [Stf] [Stf]	Cloaking Device.	D'deridex Class			7	9	9	When you win an engagement involving this ship, you may examine the loser's hand and choose a card to be removed from the game. Order - Discard a Maneuver card from hand to begin an engagement involving this ship.
Serrola	Excelsior11	ST2E-EN01414	R	Y	1 R 414	Ship	6					Romulan		[Cmd] [Stf] [Stf]	Cloaking Device.	D'deridex Class			6	7	7	While your [Rom] Intelligence personnel is aboard this ship, this ship is attributes +2. While this ship is at a [GQ] mission, it is Weapons +2 and Shields +1.
T'Met Timely Reinforcement	Excelsior11	STVE-EN35045	V	Y	35 V 45	Ship	6					Romulan		[Cmd] [Stf] [Stf] [Stf]	Cloaking Device.	D'deridex Class			7	9	9	When the opponent on your right begins a mission attempt at this mission, if this ship is staffed, you may discard two cards (or an event) from hand to draw three extra dilemmas and spend three extra in total cost on dilemmas.
Tenak'talar Weyoun's Warship	Excelsior11	ST2E-EN03204	R	Y	3 R 204	Ship	7					Dominion		[Cmd] [Stf] [Stf]		Warship			9	9	9	When an opponent's mission attempt fails, if this ship is staffed and at that mission, score 10 points.
Trager Patrol Ship	Excelsior11	st2e-en10106	R	Y	10 R 106	Ship	6					Cardassian		[Cmd] [Stf] [Stf]		Galor Class			8	8	8	When this ship is about to move from an opponent's mission, subtract 2 from the Range required.
Tykk	Excelsior11	st2e-en13116a	R	Y	13 R 116	Ship	6					Dominion		[Cmd] [Stf] [Stf]		Breen Warship Class			8	9	9	You may play Breen personnel aboard this ship. When a Breen personnel aboard this ship is involved in an engagement you win, you may place a [Dom] personnel with a cost of 4 or more from hand aboard this ship.
Type III Galor	Excelsior11	STVE-EN30054	V	N	30 V 54	Ship	6					Cardassian		[Cmd] [Stf] [Stf]		Galor Class			8	8	8	When you play this ship, you may discard the top three cards of your deck to make this ship cost -2.
U.S.S. Enterprise-E Flagship of the Federation	Excelsior11	st2e-en10111ab	R	Y	10 R 111	Ship	7					Federation	[TNG]	[Cmd] [Cmd] [Stf] [Stf]		Sovereign Class			9	9	9	When you play this ship, for each [TNG] Leadership personnel at this mission, this ship is cost -1. Order - Stop your [Fed] Diplomacy personnel aboard this ship and return your event with no cards on it to its owner's hand to have each opponent return one of his or her events with no cards on it to its owner's hand.
U.S.S. Lakota Modified Starship	Excelsior11	st2e-en13118	R	Y	13 R 118	Ship	5					Federation	[E]	[Stf] [Stf] [Stf]		Excelsior Class			8	7	7	This ship is attributes +2 for each corresponding Commander aboard it.
U.S.S. Nebula	Excelsior11	ST2E-EN01395	S	N	1 S 395	Ship	5					Federation	[E]	[Cmd] [Stf] [Stf]		Nebula Class			8	8	8	
U.S.S. Phoenix Wayward Starship	Excelsior11	STVE-EN24049	V	Y	24 V 49	Ship	5					Federation	[TNG]	[Cmd] [Stf] [Stf]		Nebula Class			8	8	8	When your personnel fail a mission attempt at a space mission, if this ship is at that mission, you may discard the top three cards of your deck to take a [TNG] card in your discard pile into hand. You may do this only once each turn.
U.S.S. Sutherland	Excelsior11	ST2E-EN00020	P	Y	0 P 20	Ship	6					Federation	[E]	[Cmd] [Stf] [Stf]		Nebula Class			8	8	8	When you fail a mission attempt at a space mission, if this ship is at that mission, you may discard three cards from hand to place the top card of an opponent's dilemma pile face up beneath this mission. If you do this, you cannot attempt this mission again this turn.
U.S.S. Valiant Red Squad Training Ship Excelsior11 ST2E-EN04179 U Y 4 U 179 Ship 7 Federation [E] [Cmd] [Cmd] [Cmd] [Stf] Defiant Class 8 10 10 This ship is attributes +1 for each of your Cadets aboard (limit +4).
